field_1,field_2,field_3
545348.000000,4054222.000000,50530.000000
545348.000000,4054224.000000,50506.000000
545347.000000,4054227.000000,50511.000000
545347.000000,4054229.000000,50517.000000
545347.000000,4054232.000000,50529.000000
545348.000000,4054235.000000,50524.000000
545349.000000,4054237.000000,50532.000000
545348.000000,4054240.000000,50537.000000
545348.000000,4054243.000000,50528.000000
545348.000000,4054245.000000,50543.000000
545348.000000,4054248.000000,50534.000000
545347.000000,4054250.000000,50537.000000
545347.000000,4054253.000000,50529.000000
545347.000000,4054255.000000,50529.000000
545347.000000,4054258.000000,50533.000000
545347.000000,4054260.000000,50538.000000
545347.000000,4054263.000000,50533.000000
545347.000000,4054266.000000,50521.000000
545347.000000,4054269.000000,50525.000000
545347.000000,4054271.000000,50532.000000
545346.000000,4054274.000000,50533.000000
545346.000000,4054276.000000,50534.000000
545345.000000,4054279.000000,50530.000000
545344.000000,4054281.000000,50534.000000
545344.000000,4054284.000000,50529.000000
545345.000000,4054286.000000,50533.000000
545345.000000,4054289.000000,50528.000000
545345.000000,4054291.000000,50523.000000
545346.000000,4054294.000000,50529.000000
545346.000000,4054297.000000,50523.000000
545345.000000,4054299.000000,50525.000000
545345.000000,4054302.000000,50526.000000
545344.000000,4054305.000000,50521.000000
545343.000000,4054307.000000,50525.000000
545343.000000,4054310.000000,50526.000000
545343.000000,4054312.000000,50527.000000
545343.000000,4054315.000000,50530.000000
545343.000000,4054317.000000,50527.000000
545342.000000,4054320.000000,50529.000000
545343.000000,4054322.000000,50530.000000
545342.000000,4054325.000000,50526.000000
545342.000000,4054329.000000,50530.000000
545342.000000,4054330.000000,50526.000000
545343.000000,4054332.000000,50526.000000
545343.000000,4054335.000000,50532.000000
545343.000000,4054337.000000,50539.000000
545343.000000,4054340.000000,50522.000000
545344.000000,4054342.000000,50519.000000
545344.000000,4054345.000000,50518.000000
545344.000000,4054348.000000,50517.000000
545344.000000,4054350.000000,50519.000000
545344.000000,4054353.000000,50517.000000
545345.000000,4054356.000000,50520.000000
545345.000000,4054358.000000,50523.000000
545345.000000,4054361.000000,50530.000000
545345.000000,4054363.000000,50527.000000
545346.000000,4054365.000000,50521.000000
545346.000000,4054368.000000,50514.000000
545346.000000,4054370.000000,50515.000000
545346.000000,4054373.000000,50520.000000
545347.000000,4054376.000000,50516.000000
545347.000000,4054378.000000,50506.000000
545347.000000,4054381.000000,50516.000000
545347.000000,4054383.000000,50519.000000
545346.000000,4054387.000000,50527.000000
545347.000000,4054388.000000,50521.000000
545348.000000,4054391.000000,50518.000000
545348.000000,4054393.000000,50528.000000
545349.000000,4054395.000000,50526.000000
545348.000000,4054398.000000,50525.000000
545348.000000,4054400.000000,50527.000000
545349.000000,4054403.000000,50531.000000
545348.000000,4054405.000000,50512.000000
545348.000000,4054408.000000,50521.000000
545348.000000,4054410.000000,50522.000000
545348.000000,4054412.000000,50528.000000
545348.000000,4054415.000000,50529.000000
545348.000000,4054417.000000,50528.000000
545348.000000,4054420.000000,50536.000000
545348.000000,4054422.000000,50524.000000
545347.000000,4054425.000000,50522.000000
545348.000000,4054427.000000,50518.000000
545348.000000,4054430.000000,50518.000000
545348.000000,4054432.000000,50526.000000
545348.000000,4054435.000000,50524.000000
545347.000000,4054437.000000,50522.000000
545347.000000,4054440.000000,50539.000000
545347.000000,4054442.000000,50528.000000
545348.000000,4054445.000000,50522.000000
545348.000000,4054447.000000,50521.000000
545348.000000,4054450.000000,50520.000000
545348.000000,4054453.000000,50535.000000
545348.000000,4054455.000000,50535.000000
545349.000000,4054458.000000,50534.000000
545350.000000,4054460.000000,50530.000000
545350.000000,4054463.000000,50532.000000
545350.000000,4054465.000000,50546.000000
545351.000000,4054468.000000,50537.000000
545352.000000,4054470.000000,50540.000000
545352.000000,4054472.000000,50542.000000
545352.000000,4054475.000000,50543.000000
545353.000000,4054477.000000,50548.000000
545353.000000,4054480.000000,50547.000000
545353.000000,4054482.000000,50556.000000
545353.000000,4054485.000000,50551.000000
545353.000000,4054487.000000,50545.000000
545352.000000,4054490.000000,50542.000000
545352.000000,4054492.000000,50533.000000
545351.000000,4054494.000000,50534.000000
545352.000000,4054497.000000,50538.000000
545352.000000,4054499.000000,50534.000000
545352.000000,4054501.000000,50523.000000
545351.000000,4054504.000000,50518.000000
545350.000000,4054506.000000,50534.000000
545350.000000,4054509.000000,50624.000000
545349.000000,4054511.000000,50499.000000
545348.000000,4054513.000000,50488.000000
545348.000000,4054516.000000,50514.000000
545348.000000,4054518.000000,50527.000000
545348.000000,4054521.000000,50531.000000
545348.000000,4054523.000000,50541.000000
545348.000000,4054526.000000,50540.000000
545347.000000,4054528.000000,50535.000000
545347.000000,4054531.000000,50535.000000
545347.000000,4054533.000000,50537.000000
545347.000000,4054535.000000,50536.000000
545347.000000,4054538.000000,50539.000000
545346.000000,4054541.000000,50544.000000
545346.000000,4054543.000000,50542.000000
545345.000000,4054545.000000,50546.000000
545345.000000,4054548.000000,50541.000000
545345.000000,4054550.000000,50547.000000
545344.000000,4054553.000000,50548.000000
545344.000000,4054555.000000,50544.000000
545344.000000,4054558.000000,50541.000000
545345.000000,4054560.000000,50542.000000
545344.000000,4054563.000000,50547.000000
545344.000000,4054565.000000,50544.000000
545344.000000,4054567.000000,50540.000000
545344.000000,4054570.000000,50543.000000
545344.000000,4054572.000000,50545.000000
545344.000000,4054575.000000,50546.000000
545343.000000,4054577.000000,50545.000000
545342.000000,4054580.000000,50543.000000
545340.000000,4054582.000000,50548.000000
545337.000000,4054583.000000,50549.000000
545340.000000,4054590.000000,50547.000000
545340.000000,4054592.000000,50555.000000
545340.000000,4054595.000000,50551.000000
545340.000000,4054599.000000,50552.000000
545339.000000,4054601.000000,50549.000000
545339.000000,4054604.000000,50548.000000
545339.000000,4054606.000000,50551.000000
545339.000000,4054609.000000,50546.000000
545340.000000,4054611.000000,50553.000000
545340.000000,4054614.000000,50538.000000
545341.000000,4054616.000000,50559.000000
545341.000000,4054618.000000,50529.000000
545341.000000,4054621.000000,50545.000000
545342.000000,4054623.000000,50538.000000
545341.000000,4054626.000000,50548.000000
545341.000000,4054628.000000,50556.000000
545341.000000,4054631.000000,50558.000000
545342.000000,4054633.000000,50552.000000
545342.000000,4054636.000000,50542.000000
545341.000000,4054638.000000,50545.000000
545342.000000,4054641.000000,50546.000000
545342.000000,4054643.000000,50540.000000
545342.000000,4054645.000000,50557.000000
545342.000000,4054648.000000,50553.000000
545341.000000,4054650.000000,50553.000000
545341.000000,4054653.000000,50545.000000
545342.000000,4054655.000000,50547.000000
545342.000000,4054658.000000,50547.000000
545343.000000,4054660.000000,50543.000000
545343.000000,4054662.000000,50555.000000
545343.000000,4054665.000000,50548.000000
545344.000000,4054667.000000,50542.000000
545344.000000,4054670.000000,50547.000000
545344.000000,4054672.000000,50556.000000
545344.000000,4054675.000000,50558.000000
545343.000000,4054677.000000,50549.000000
545343.000000,4054680.000000,50543.000000
545344.000000,4054682.000000,50545.000000
545344.000000,4054685.000000,50552.000000
545344.000000,4054687.000000,50551.000000
545345.000000,4054690.000000,50555.000000
545344.000000,4054692.000000,50554.000000
545345.000000,4054695.000000,50551.000000
545345.000000,4054697.000000,50547.000000
545345.000000,4054700.000000,50554.000000
545345.000000,4054702.000000,50549.000000
545345.000000,4054705.000000,50557.000000
545345.000000,4054707.000000,50539.000000
545345.000000,4054710.000000,50549.000000
545345.000000,4054712.000000,50550.000000
545345.000000,4054715.000000,50549.000000
545345.000000,4054717.000000,50552.000000
545345.000000,4054720.000000,50545.000000
545346.000000,4054722.000000,50553.000000
545346.000000,4054725.000000,50563.000000
545346.000000,4054727.000000,50560.000000
545346.000000,4054730.000000,50549.000000
545346.000000,4054732.000000,50521.000000
545346.000000,4054735.000000,50549.000000
545346.000000,4054738.000000,50549.000000
545347.000000,4054740.000000,50551.000000
545348.000000,4054743.000000,50536.000000
545348.000000,4054745.000000,50556.000000
545348.000000,4054748.000000,50550.000000
545348.000000,4054750.000000,50553.000000
545349.000000,4054752.000000,50562.000000
545349.000000,4054755.000000,50554.000000
545350.000000,4054757.000000,50567.000000
545351.000000,4054760.000000,50556.000000
545351.000000,4054762.000000,50556.000000
545351.000000,4054764.000000,50553.000000
545351.000000,4054767.000000,50554.000000
545351.000000,4054770.000000,50555.000000
545351.000000,4054772.000000,50553.000000
545351.000000,4054775.000000,50558.000000
545351.000000,4054777.000000,50552.000000
545350.000000,4054779.000000,50553.000000
545350.000000,4054782.000000,50559.000000
545351.000000,4054784.000000,50563.000000
545351.000000,4054787.000000,50559.000000
545350.000000,4054789.000000,50555.000000
545350.000000,4054791.000000,50550.000000
545350.000000,4054794.000000,50553.000000
545349.000000,4054796.000000,50531.000000
545349.000000,4054798.000000,50528.000000
545348.000000,4054801.000000,50556.000000
545348.000000,4054804.000000,50556.000000
545347.000000,4054806.000000,50559.000000
545347.000000,4054809.000000,50558.000000
545347.000000,4054811.000000,50548.000000
545346.000000,4054814.000000,50563.000000
545347.000000,4054816.000000,50557.000000
545347.000000,4054819.000000,50561.000000
545348.000000,4054822.000000,50583.000000
545348.000000,4054824.000000,50610.000000
545348.000000,4054827.000000,50415.000000
545348.000000,4054829.000000,50549.000000
545348.000000,4054832.000000,50558.000000
545348.000000,4054834.000000,50556.000000
545348.000000,4054837.000000,50556.000000
545348.000000,4054839.000000,50558.000000
545347.000000,4054842.000000,50550.000000
545347.000000,4054844.000000,50553.000000
545348.000000,4054846.000000,50561.000000
545349.000000,4054849.000000,50558.000000
545349.000000,4054851.000000,50549.000000
545349.000000,4054854.000000,50554.000000
545348.000000,4054856.000000,50559.000000
545348.000000,4054859.000000,50560.000000
545348.000000,4054861.000000,50559.000000
545348.000000,4054863.000000,50557.000000
545348.000000,4054866.000000,50560.000000
545348.000000,4054868.000000,50556.000000
545347.000000,4054871.000000,50554.000000
545347.000000,4054873.000000,50558.000000
545347.000000,4054876.000000,50554.000000
545347.000000,4054878.000000,50552.000000
545346.000000,4054881.000000,50550.000000
545346.000000,4054883.000000,50550.000000
545346.000000,4054886.000000,50550.000000
545346.000000,4054888.000000,50550.000000
545347.000000,4054890.000000,50550.000000
545347.000000,4054893.000000,50548.000000
545347.000000,4054895.000000,50551.000000
545348.000000,4054898.000000,50552.000000
545348.000000,4054900.000000,50554.000000
545348.000000,4054902.000000,50551.000000
545348.000000,4054905.000000,50561.000000
545348.000000,4054908.000000,50560.000000
545348.000000,4054910.000000,50555.000000
545347.000000,4054912.000000,50551.000000
545347.000000,4054915.000000,50556.000000
545346.000000,4054917.000000,50553.000000
545344.000000,4054919.000000,50551.000000
545344.000000,4054921.000000,50552.000000
545343.000000,4054924.000000,50554.000000
545342.000000,4054926.000000,50552.000000
545341.000000,4054928.000000,50552.000000
545340.000000,4054930.000000,50553.000000
545339.000000,4054932.000000,50553.000000
545339.000000,4054935.000000,50555.000000
545339.000000,4054937.000000,50554.000000
545339.000000,4054939.000000,50549.000000
545339.000000,4054942.000000,50556.000000
545339.000000,4054944.000000,50553.000000
545340.000000,4054947.000000,50552.000000
545340.000000,4054949.000000,50544.000000
545340.000000,4054951.000000,50553.000000
545340.000000,4054954.000000,50568.000000
545339.000000,4054956.000000,50574.000000
545340.000000,4054959.000000,50606.000000
545340.000000,4054961.000000,50622.000000
545340.000000,4054964.000000,50575.000000
545339.000000,4054966.000000,50542.000000
545340.000000,4054969.000000,50551.000000
545340.000000,4054971.000000,50551.000000
545340.000000,4054973.000000,50553.000000
545340.000000,4054976.000000,50543.000000
545341.000000,4054978.000000,50547.000000
545340.000000,4054980.000000,50551.000000
545340.000000,4054983.000000,50544.000000
545341.000000,4054985.000000,50544.000000
545341.000000,4054988.000000,50544.000000
545342.000000,4054990.000000,50547.000000
545342.000000,4054992.000000,50554.000000
545343.000000,4054995.000000,50551.000000
545344.000000,4054997.000000,50556.000000
545344.000000,4054999.000000,50556.000000
545344.000000,4055002.000000,50555.000000
545345.000000,4055004.000000,50542.000000
545345.000000,4055007.000000,50541.000000
545345.000000,4055009.000000,50554.000000
545345.000000,4055012.000000,50546.000000
545345.000000,4055014.000000,50552.000000
545345.000000,4055017.000000,50552.000000
545344.000000,4055019.000000,50557.000000
545344.000000,4055022.000000,50550.000000
545343.000000,4055024.000000,50544.000000
545343.000000,4055026.000000,50546.000000
545343.000000,4055029.000000,50553.000000
545343.000000,4055031.000000,50549.000000
545343.000000,4055034.000000,50548.000000
545343.000000,4055036.000000,50554.000000
545343.000000,4055039.000000,50559.000000
545343.000000,4055041.000000,50560.000000
545343.000000,4055044.000000,50543.000000
545343.000000,4055046.000000,50541.000000
545343.000000,4055049.000000,50553.000000
545344.000000,4055051.000000,50553.000000
545343.000000,4055054.000000,50550.000000
